Id,Name,Type,EnableDataSending,EnableDataPassThrough,IsAggregate,IsCollapsed,DataToSend,MaxLatency,X,Y,Latitude,Longitude,EndPt,UserData
2804856,meter_9422,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8NoVM|1198;
2812369,meter_12721,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.269516,-94.824867,[1],@$MeterRead8VM|1661;
2812207,meter_12653,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.288701,-94.822878,[1],@$MeterRead8VM|1661;
3672282,meter_23584,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.30402,-94.795141,[1],@$MeterRead8NoVM|1049;
2791074,meter_4315,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.284762,-94.813401,[1],@$MeterRead8VM|1661;
2808215,meter_10782,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.284973,-94.819807,[1],@$MeterRead8NoVM|1198;
2796496,meter_7468,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.27778,-94.821921,[1],@$MeterRead8VM|1661;
2825665,meter_15033,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.304683,-94.784702,[1],@$MeterRead8VM|1661;
2784852,meter_1294,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.282137,-94.806392,[1],@$MeterRead8VM|1661;
2829661,meter_15433,Meter2,true,true,false,false,1661,18000,0.0,0.0,29.308035,-94.791798,[1],@$MeterRead8VM|1661;
2790565,meter_3883,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289751,-94.790541,[1],@$MeterRead8VM|1661;
2812551,meter_12773,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.27002,-94.82679,[1],@$MeterRead8VM|1661;
2808268,meter_10831,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.287271,-94.820896,[1],@$MeterRead8NoVM|1198;
2790681,meter_3969,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286297,-94.809621,[1],@$MeterRead8NoVM|1198;
2787549,meter_2167,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.283589,-94.810596,[1],@$MeterRead8VM|1661;
3296461,meter_21422,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297497,-94.808814,[1],@$MeterRead8VM|1661;
2799354,meter_8444,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8NoVM|1198;
2784277,meter_1118,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.319683,-94.773565,[1],@$MeterRead8VM|1661;
2790730,meter_4016,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289794,-94.794012,[1],@$MeterRead8VM|1661;
2832325,meter_16209,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.318677,-94.814836,[1],@$MeterRead8NoVM|1198;
2781997,meter_690,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285637,-94.802249,[1],@$MeterRead8VM|1661;
2810371,meter_12008,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286648,-94.816962,[1],@$MeterRead8NoVM|1198;
2792020,meter_4895,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.287014,-94.805808,[1],@$MeterRead8NoVM|1198;
3586690,meter_23029,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.303872,-94.774002,[1],@$MeterRead8NoVM|1049;
2787455,meter_2089,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.2862,-94.796938,[1],@$MeterRead8NoVM|1198;
3734121,meter_23882,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.30854227,-94.78841954,[1],@$MeterRead8NoVM|1198;
2792572,meter_5342,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.279766,-94.831494,[1],@$MeterRead8VM|1661;
2793535,meter_6012,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.293959,-94.862995,[1],@$MeterRead8VM|1661;
3540369,meter_22738,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289877,-94.821223,[1],@$MeterRead8NoVM|1198;
2789737,meter_3514,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.296864,-94.801136,[1],@$MeterRead8VM|1661;
2807201,meter_10165,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.296189,-94.787101,[1],@$MeterRead8VM|1661;
2861706,meter_18659,Meter3,true,true,false,false,2084,18000,0.0,0.0,29.304148,-94.792292,[1],@$MeterRead8VM|2084;
3169290,meter_20876,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.272598,-94.844497,[1],@$MeterRead8NoVM|1198;
2815901,meter_13876,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286711,-94.826072,[1],@$MeterRead8VM|1661;
2801030,meter_8559,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8VM|1661;
2786745,meter_1896,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.318911,-94.771389,[1],@$MeterRead8VM|1661;
2831179,meter_15727,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.304523,-94.786778,[1],@$MeterRead8NoVM|1198;
2910526,meter_19280,Meter2,true,true,false,false,1661,18000,0.0,0.0,29.274455,-94.842893,[1],@$MeterRead8VM|1661;
2796099,meter_7108,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.2998,-94.797735,[1],@$MeterRead8NoVM|1198;
2793676,meter_6111,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289324,-94.847897,[1],@$MeterRead8NoVM|1198;
3080364,meter_20221,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.280991,-94.813311,[1],@$MeterRead8VM|1661;
2876221,meter_18786,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.293938,-94.786542,[1],@$MeterRead8NoVM|1198;
2832498,meter_16332,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.305282,-94.79741,[1],@$MeterRead8NoVM|1198;
2785893,meter_1623,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.320023,-94.771015,[1],@$MeterRead8VM|1661;
2809008,meter_11202,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297324,-94.787069,[1],@$MeterRead8NoVM|1198;
2792954,meter_5672,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.2841,-94.81588,[1],@$MeterRead8NoVM|1198;
2814160,meter_13216,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.266466,-94.841783,[1],@$MeterRead8NoVM|1198;
2812528,meter_12765,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.270433,-94.822395,[1],@$MeterRead8NoVM|1198;
3517353,meter_22606,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.29509,-94.787605,[1],@$MeterRead8NoVM|1198;
3434534,meter_22123,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.29528724,-94.80771005,[1],@$MeterRead8NoVM|1198;
2831558,meter_16074,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.306989,-94.775861,[1],@$MeterRead8NoVM|1198;
2835517,meter_17057,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.312326,-94.770561,[1],@$MeterRead8NoVM|1198;
2808132,meter_10709,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.288175,-94.821206,[1],@$MeterRead8NoVM|1198;
3409344,meter_21999,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286997,-94.801081,[1],@$MeterRead8NoVM|1198;
2797430,meter_8028,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.290981,-94.823242,[1],@$MeterRead8NoVM|1198;
2834300,meter_16608,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.31258,-94.76241,[1],@$MeterRead8VM|1661;
2798950,meter_8263,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8VM|1661;
3123516,meter_20628,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.275639,-94.835527,[1],@$MeterRead8NoVM|1198;
2835467,meter_17008,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.3093,-94.77212,[1],@$MeterRead8VM|1661;
2786324,meter_1749,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.281751,-94.80469,[1],@$MeterRead8VM|1661;
2808753,meter_10995,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298234,-94.788338,[1],@$MeterRead8VM|1661;
2817382,meter_14118,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285325,-94.827938,[1],@$MeterRead8VM|1661;
2814345,meter_13318,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274967,-94.844144,[1],@$MeterRead8VM|1661;
3394877,meter_21902,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.283835,-94.799774,[1],@$MeterRead8VM|1661;
2784575,meter_1217,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.283905,-94.802049,[1],@$MeterRead8NoVM|1198;
2836033,meter_17529,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.306212,-94.787602,[1],@$MeterRead8NoVM|1198;
2832400,meter_16261,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.304832,-94.791274,[1],@$MeterRead8NoVM|1198;
2866233,meter_18733,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.305267,-94.813819,[1],@$MeterRead8NoVM|1198;
2831066,meter_15629,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.304895,-94.78441,[1],@$MeterRead8NoVM|1198;
2807054,meter_10051,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298704,-94.787586,[1],@$MeterRead8VM|1661;
3078487,meter_20209,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.280473,-94.811594,[1],@$MeterRead8NoVM|1198;
3637131,meter_23314,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.276453,-94.833923,[1],@$MeterRead8NoVM|1198;
2801713,meter_8842,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8NoVM|1198;
3782021,meter_24141,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.30501157,-94.77770405,[1],@$MeterRead8NoVM|1198;
2835944,meter_17449,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.309749,-94.771483,[1],@$MeterRead8VM|1661;
3394643,meter_21901,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.292169,-94.81142,[1],@$MeterRead8NoVM|1198;
2785375,meter_1459,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274967,-94.844144,[1],@$MeterRead8NoVM|1198;
3255877,meter_21214,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.290684,-94.823158,[1],@$MeterRead8VM|1661;
2804988,meter_9468,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.266842,-94.835875,[1],@$MeterRead8VM|1661;
2771188,meter_425,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.29603,-94.812933,[1],@$MeterRead8NoVM|1198;
3417136,meter_22043,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.28621,-94.826519,[1],@$MeterRead8NoVM|1198;
2835284,meter_16839,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.311459,-94.768653,[1],@$MeterRead8VM|1661;
2791093,meter_4332,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286618,-94.814623,[1],@$MeterRead8NoVM|1198;
3637127,meter_23313,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.275391,-94.830887,[1],@$MeterRead8VM|1661;
3654103,meter_23516,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.27969661,-94.82728355,[1],@$MeterRead8VM|1661;
3353280,meter_21690,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297003,-94.799261,[1],@$MeterRead8NoVM|1198;
2835676,meter_17204,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.322091,-94.770333,[1],@$MeterRead8VM|1661;
2806886,meter_9920,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.30259,-94.781344,[1],@$MeterRead8VM|1661;
2789986,meter_3690,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297366,-94.810541,[1],@$MeterRead8NoVM|1198;
2808945,meter_11152,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.299137,-94.791068,[1],@$MeterRead8NoVM|1198;
2811217,meter_12209,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.300646,-94.77905,[1],@$MeterRead8NoVM|1198;
3777258,meter_24128,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28547303,-94.82142306,[1],@$MeterRead8VM|1661;
2814966,meter_13601,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.273106,-94.821801,[1],@$MeterRead8NoVM|1198;
2801265,meter_8659,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268754,-94.836057,[1],@$MeterRead8VM|1661;
2864910,meter_18725,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.273899,-94.835506,[1],@$MeterRead8NoVM|1198;
2806625,meter_9712,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.300444,-94.780709,[1],@$MeterRead8VM|1661;
2839473,meter_18244,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.306271,-94.771963,[1],@$MeterRead8NoVM|1198;
2890312,meter_18970,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.304658,-94.794872,[1],@$MeterRead8NoVM|1049;
3191194,meter_20939,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.279081,-94.810501,[1],@$MeterRead8NoVM|1198;
3353198,meter_21688,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.294699,-94.798199,[1],@$MeterRead8VM|1661;
3510735,meter_22563,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.300907,-94.800843,[1],@$MeterRead8NoVM|1198;
3122919,meter_20613,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274118,-94.845816,[1],@$MeterRead8VM|1661;
2794873,meter_6541,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.280316,-94.816916,[1],@$MeterRead8VM|1661;
3711083,meter_23795,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.276696,-94.842438,[1],@$MeterRead8VM|1661;
2817638,meter_14185,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.273858,-94.836578,[1],@$MeterRead8NoVM|1198;
2820824,meter_14546,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.30005,-94.779323,[1],@$MeterRead8VM|1661;
2809712,meter_11692,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.281984,-94.823965,[1],@$MeterRead8NoVM|1198;
2807002,meter_10014,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.30041,-94.783532,[1],@$MeterRead8NoVM|1198;
2837162,meter_17968,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.322091,-94.770333,[1],@$MeterRead8NoVM|1198;
2849429,meter_18471,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.28773,-94.868357,[1],@$MeterRead8NoVM|1198;
2866236,meter_18735,Meter2,true,true,false,false,1661,18000,0.0,0.0,29.30533,-94.811147,[1],@$MeterRead8VM|1661;
3169279,meter_20875,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297054,-94.799054,[1],@$MeterRead8VM|1661;
2796483,meter_7455,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.282135,-94.815773,[1],@$MeterRead8VM|1661;
2790484,meter_3820,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285878,-94.806506,[1],@$MeterRead8VM|1661;
2796338,meter_7322,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8NoVM|1198;
2792196,meter_5033,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.291231,-94.789744,[1],@$MeterRead8NoVM|1198;
2791637,meter_4695,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.291606,-94.812537,[1],@$MeterRead8VM|1661;
2880021,meter_18811,Meter3,true,true,false,false,2084,18000,0.0,0.0,29.284843,-94.810786,[1],@$MeterRead8VM|2084;
2835456,meter_16998,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.332976,-94.753252,[1],@$MeterRead8NoVM|1198;
2835748,meter_17269,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.314969,-94.76951,[1],@$MeterRead8NoVM|1198;
3582848,meter_23004,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.30815784,-94.79120962,[1],@$MeterRead8NoVM|1049;
2807399,meter_10317,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298152,-94.78862,[1],@$MeterRead8VM|1661;
2796236,meter_7229,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274371,-94.816107,[1],@$MeterRead8VM|1661;
2817195,meter_14033,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.304017,-94.780383,[1],@$MeterRead8VM|1661;
2801022,meter_8554,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8VM|1661;
2839311,meter_18121,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.306271,-94.771963,[1],@$MeterRead8NoVM|1198;
2785273,meter_1417,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.288012,-94.804533,[1],@$MeterRead8NoVM|1049;
2801511,meter_8759,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8VM|1661;
2791782,meter_4817,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.296941,-94.801149,[1],@$MeterRead8NoVM|1198;
2804136,meter_9300,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.268754,-94.836057,[1],@$MeterRead8NoVM|1198;
2809593,meter_11649,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.299948,-94.781756,[1],@$MeterRead8NoVM|1198;
2807360,meter_10284,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297204,-94.787553,[1],@$MeterRead8NoVM|1198;
3098305,meter_20421,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274118,-94.845816,[1],@$MeterRead8NoVM|1198;
2767890,meter_366,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.291448,-94.811464,[1],@$MeterRead8VM|1661;
2754238,meter_62,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.288349,-94.803167,[1],@$MeterRead8VM|1661;
3526946,meter_22663,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.280112,-94.838113,[1],@$MeterRead8VM|1661;
3487798,meter_22420,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.273541,-94.84031,[1],@$MeterRead8VM|1661;
2812676,meter_12826,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.272049,-94.817607,[1],@$MeterRead8NoVM|1198;
3122733,meter_20609,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.282587,-94.827043,[1],@$MeterRead8VM|1661;
2798921,meter_8246,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8VM|1661;
2831187,meter_15735,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.306877,-94.780424,[1],@$MeterRead8NoVM|1198;
2786429,meter_1781,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.319683,-94.773565,[1],@$MeterRead8VM|1661;
3064864,meter_20057,Meter3,true,true,false,false,2084,18000,0.0,0.0,29.307874,-94.792352,[1],@$MeterRead8VM|2084;
2811825,meter_12513,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.27731,-94.844592,[1],@$MeterRead8NoVM|1198;
2792688,meter_5440,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.281949,-94.820535,[1],@$MeterRead8NoVM|1198;
2831290,meter_15829,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.307248,-94.780044,[1],@$MeterRead8VM|1661;
3127030,meter_20665,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274118,-94.845816,[1],@$MeterRead8NoVM|1198;
2790711,meter_3998,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.287075,-94.799921,[1],@$MeterRead8VM|1661;
2787746,meter_2309,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289485,-94.81464,[1],@$MeterRead8NoVM|1198;
3364604,meter_21747,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.279386,-94.815624,[1],@$MeterRead8NoVM|1198;
2821427,meter_14771,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.288659,-94.810412,[1],@$MeterRead8NoVM|1198;
2786983,meter_1973,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.281514,-94.805497,[1],@$MeterRead8NoVM|1198;
2790396,meter_3750,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.288312,-94.796054,[1],@$MeterRead8NoVM|1198;
2831481,meter_16002,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.305416,-94.787033,[1],@$MeterRead8VM|1661;
3450031,meter_22210,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.300291,-94.786559,[1],@$MeterRead8VM|1661;
2811867,meter_12533,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.285965,-94.824817,[1],@$MeterRead8NoVM|1198;
3783591,meter_24151,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28233108,-94.87750237,[1],@$MeterRead8VM|1661;
3301818,meter_21475,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.276437,-94.845337,[1],@$MeterRead8VM|1661;
3126570,meter_20647,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.276301,-94.826124,[1],@$MeterRead8NoVM|1198;
2839254,meter_18075,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.306271,-94.771963,[1],@$MeterRead8NoVM|1198;
2806141,meter_9630,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.298766,-94.796007,[1],@$MeterRead8NoVM|1198;
3353432,meter_21692,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.265824,-94.834691,[1],@$MeterRead8NoVM|1198;
2918027,meter_19359,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.281293,-94.808481,[1],@$MeterRead8NoVM|1049;
2767829,meter_324,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.290842,-94.812967,[1],@$MeterRead8NoVM|1198;
2833721,meter_16455,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.29117,-94.826936,[1],@$MeterRead8NoVM|1049;
2790990,meter_4241,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.291532,-94.796468,[1],@$MeterRead8VM|1661;
2915908,meter_19340,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.278816,-94.811599,[1],@$MeterRead8NoVM|1198;
2791347,meter_4540,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286885,-94.805149,[1],@$MeterRead8VM|1661;
2835238,meter_16794,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.31258,-94.76241,[1],@$MeterRead8NoVM|1198;
2832471,meter_16312,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.306506,-94.796471,[1],@$MeterRead8NoVM|1198;
2796608,meter_7565,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.284068,-94.816017,[1],@$MeterRead8NoVM|1198;
2811246,meter_12220,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.272049,-94.817607,[1],@$MeterRead8NoVM|1198;
2788192,meter_2474,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.294611,-94.804662,[1],@$MeterRead8VM|1661;
2806882,meter_9917,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298976,-94.780731,[1],@$MeterRead8VM|1661;
2805097,meter_9520,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8VM|1661;
2812341,meter_12712,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.272049,-94.817607,[1],@$MeterRead8VM|1661;
2788127,meter_2423,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289485,-94.81464,[1],@$MeterRead8VM|1661;
2765324,meter_196,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.295053,-94.801316,[1],@$MeterRead8NoVM|1198;
2911122,meter_19284,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.285985,-94.79777,[1],@$MeterRead8NoVM|1198;
2794920,meter_6579,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8NoVM|1198;
2791911,meter_4846,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286555,-94.806469,[1],@$MeterRead8VM|1661;
2835481,meter_17022,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.310153,-94.772508,[1],@$MeterRead8NoVM|1198;
2809044,meter_11230,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.299421,-94.789418,[1],@$MeterRead8VM|1661;
2812206,meter_12652,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28637,-94.821614,[1],@$MeterRead8VM|1661;
3494277,meter_22474,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.29458,-94.802804,[1],@$MeterRead8VM|1661;
2817160,meter_14001,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.301518,-94.775774,[1],@$MeterRead8NoVM|1198;
2804934,meter_9448,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8VM|1661;
2832504,meter_16336,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.304832,-94.791274,[1],@$MeterRead8NoVM|1198;
2787935,meter_2383,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.319683,-94.773565,[1],@$MeterRead8VM|1661;
2801139,meter_8601,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.267779,-94.836229,[1],@$MeterRead8NoVM|1198;
2778178,meter_586,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289173,-94.808448,[1],@$MeterRead8VM|1661;
2811886,meter_12550,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28788,-94.822622,[1],@$MeterRead8VM|1661;
2788365,meter_2615,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289485,-94.81464,[1],@$MeterRead8NoVM|1198;
2807056,meter_10053,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298884,-94.78659,[1],@$MeterRead8VM|1661;
2792676,meter_5428,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.281125,-94.816398,[1],@$MeterRead8NoVM|1198;
2792871,meter_5600,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.281535,-94.828785,[1],@$MeterRead8NoVM|1198;
2836023,meter_17520,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.309073,-94.786203,[1],@$MeterRead8NoVM|1198;
2787572,meter_2185,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.282674,-94.807916,[1],@$MeterRead8VM|1661;
3501779,meter_22514,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.306137,-94.801409,[1],@$MeterRead8NoVM|1198;
2899110,meter_19184,Meter3,true,true,false,false,2084,18000,0.0,0.0,29.307592,-94.792342,[1],@$MeterRead8VM|2084;
2794932,meter_6590,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.280832,-94.822158,[1],@$MeterRead8NoVM|1198;
2792548,meter_5321,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.281386,-94.824523,[1],@$MeterRead8VM|1661;
2804269,meter_9360,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8VM|1661;
2903920,meter_19265,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.288087,-94.827014,[1],@$MeterRead8NoVM|1198;
2825012,meter_14923,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.318677,-94.814836,[1],@$MeterRead8VM|1661;
3102946,meter_20472,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286997,-94.808347,[1],@$MeterRead8NoVM|1198;
2808040,meter_10626,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.288053,-94.819964,[1],@$MeterRead8VM|1661;
